timestamp,id_maquina,temperatura,vibracion,corriente_electrica,rpm_cabezal,fallo,tipo_fallo
2025-03-29 22:09:04.326861,2,72.5,1.64,48.74,980.0,false,
2025-03-29 22:11:04.326861,2,71.17,1.34,47.57,1013.0,false,
2025-03-29 22:13:04.326861,2,,1.04,46.4,1046.0,false,
2025-03-29 22:15:04.326861,4,100.72,43.36,157.12,2101.0,true,vibracion
2025-03-29 22:17:04.326861,2,245.68,0.74,45.23,1013.0,true,temperatura
2025-03-29 22:19:04.326861,4,99.39,2.31,49.86,2134.0,false,
2025-03-29 22:21:04.326861,5,38.68,4.84,31.63,2184.0,false,
2025-03-29 22:23:04.326861,4,98.06,2.01,48.69,2101.0,false,
2025-03-29 22:25:04.326861,5,259.27,4.54,30.46,14119.0,true,temperatura
2025-03-29 22:27:04.326861,3,44.57,49.61,8.84,1965.0,true,vibracion
2025-03-29 22:29:04.326861,2,98.64,1.14,44.06,980.0,false,
2025-03-29 22:31:04.326861,2,99.98,0.84,42.89,947.0,false,
2025-03-29 22:33:04.326861,5,99.12,4.94,31.64,,false,
2025-03-29 22:35:04.326861,4,99.4,1.71,49.87,2134.0,false,
2025-03-29 22:37:04.326861,3,43.24,4.37,7.67,1998.0,false,
2025-03-29 22:39:04.326861,4,100.74,43.64,48.7,2167.0,true,vibracion
2025-03-29 22:41:04.326861,1,34.78,,17.72,2207.0,false,
2025-03-29 22:43:04.326861,4,99.41,3.26,127.2,2200.0,true,corriente_electrica
2025-03-29 22:45:04.326861,2,283.29,0.54,41.72,914.0,true,temperatura
2025-03-29 22:47:04.326861,4,98.08,2.96,32.07,2167.0,false,
2025-03-29 22:49:04.326861,1,36.12,2.59,16.55,,false,
2025-03-29 22:51:04.326861,3,41.91,4.07,8.85,19040.0,true,rpm_cabezal
2025-03-29 22:53:04.326861,4,96.75,2.66,30.9,2134.0,false,
2025-03-29 22:55:04.326861,2,176.77,0.24,174.38,947.0,true,temperatura
2025-03-29 22:57:04.326861,1,291.33,2.99,17.73,16079.0,true,temperatura
2025-03-29 22:59:04.326861,1,56.56,2.69,16.56,1209.0,false,
2025-03-29 23:01:04.326861,3,40.58,4.47,7.68,786.0,false,
2025-03-29 23:03:04.326861,3,41.92,4.87,8.86,753.0,false,
2025-03-29 23:05:04.326861,4,98.09,2.36,29.73,2101.0,false,
2025-03-29 23:07:04.326861,4,99.43,2.06,30.91,2134.0,false,
2025-03-29 23:09:04.326861,4,100.77,1.76,29.74,2167.0,false,
2025-03-29 23:11:04.326861,3,40.59,4.57,10.04,786.0,false,
2025-03-29 23:13:04.326861,2,72.76,3.54,18.73,980.0,false,
2025-03-29 23:15:04.326861,2,71.43,3.94,19.91,1013.0,false,
2025-03-29 23:17:04.326861,3,39.26,4.27,8.87,753.0,false,
2025-03-29 23:19:04.326861,3,,3.97,7.7,720.0,false,
2025-03-29 23:21:04.326861,4,99.44,2.16,,2134.0,false,
2025-03-29 23:23:04.326861,4,253.47,2.56,28.76,2167.0,true,temperatura
2025-03-29 23:25:04.326861,2,70.1,4.34,18.74,1046.0,false,
2025-03-29 23:27:04.326861,3,32.98,44.67,,687.0,true,vibracion
2025-03-29 23:29:04.326861,1,57.9,2.39,15.39,1176.0,false,
2025-03-29 23:31:04.326861,1,56.57,2.09,14.22,1143.0,false,
2025-03-29 23:33:04.326861,3,34.32,9.76,38.23,720.0,false,
2025-03-29 23:35:04.326861,2,161.45,4.04,162.56,1079.0,true,temperatura
2025-03-29 23:37:04.326861,5,100.46,4.64,32.82,2639.0,false,
2025-03-29 23:39:04.326861,4,57.76,2.96,29.94,2134.0,false,
2025-03-29 23:41:04.326861,3,32.99,10.16,128.29,753.0,true,corriente_electrica
2025-03-29 23:43:04.326861,4,59.1,3.36,31.12,2167.0,false,
2025-03-29 23:45:04.326861,1,57.91,21.33,193.15,1176.0,true,vibracion
2025-03-29 23:47:04.326861,5,99.13,5.04,34.0,2606.0,false,
2025-03-29 23:49:04.326861,5,100.47,4.74,32.83,16083.0,true,rpm_cabezal
2025-03-29 23:51:04.326861,1,56.58,3.52,131.79,1209.0,true,corriente_electrica
2025-03-29 23:53:04.326861,4,57.77,3.76,32.3,2200.0,false,
2025-03-29 23:55:04.326861,5,101.81,5.14,34.01,2904.0,false,
2025-03-29 23:57:04.326861,4,59.11,4.16,31.13,2167.0,false,
2025-03-29 23:59:04.326861,4,60.45,4.56,29.96,2134.0,false,
2025-03-30 00:01:04.326861,1,55.25,3.22,13.4,10474.0,true,rpm_cabezal
2025-03-30 00:03:04.326861,3,162.26,,29.38,720.0,true,temperatura
2025-03-30 00:05:04.326861,1,53.92,3.62,,15362.0,true,rpm_cabezal
2025-03-30 00:07:04.326861,4,59.12,4.26,28.79,2101.0,false,
2025-03-30 00:09:04.326861,1,55.26,3.32,48.45,13851.0,true,rpm_cabezal
2025-03-30 00:11:04.326861,5,103.15,5.54,32.84,2937.0,false,
2025-03-30 00:13:04.326861,3,44.57,7.92,28.21,687.0,false,
2025-03-30 00:15:04.326861,2,,3.74,24.36,1046.0,false,
2025-03-30 00:17:04.326861,5,101.82,5.94,31.67,2970.0,false,
2025-03-30 00:19:04.326861,1,56.6,3.72,107.23,2940.0,true,corriente_electrica
2025-03-30 00:21:04.326861,5,100.49,6.34,30.5,3003.0,false,
2025-03-30 00:23:04.326861,2,150.86,3.44,25.54,1079.0,true,temperatura
2025-03-30 00:25:04.326861,2,88.97,3.84,24.37,1112.0,false,
2025-03-30 00:27:04.326861,3,173.83,7.62,27.04,654.0,true,temperatura
2025-03-30 00:29:04.326861,4,57.79,4.66,27.62,2134.0,false,
2025-03-30 00:31:04.326861,4,56.46,,26.45,12726.0,true,rpm_cabezal
2025-03-30 00:33:04.326861,4,57.8,5.27,27.63,833.0,false,
2025-03-30 00:35:04.326861,4,56.47,5.67,28.81,800.0,false,
2025-03-30 00:37:04.326861,3,195.68,8.02,28.22,621.0,true,temperatura
2025-03-30 00:39:04.326861,3,77.36,,27.05,654.0,false,
2025-03-30 00:41:04.326861,3,76.03,4.76,25.88,621.0,false,
2025-03-30 00:43:04.326861,5,99.16,6.74,31.68,3036.0,false,
2025-03-30 00:45:04.326861,1,55.27,4.12,5.26,2907.0,false,
2025-03-30 00:47:04.326861,5,97.83,7.14,105.65,3003.0,true,corriente_electrica
2025-03-30 00:49:04.326861,4,263.98,,27.64,767.0,true,temperatura
2025-03-30 00:51:04.326861,1,56.61,3.82,4.09,2874.0,false,
2025-03-30 00:53:04.326861,3,74.7,5.16,24.71,654.0,false,
2025-03-30 00:55:04.326861,2,90.31,4.24,23.2,1145.0,false,
2025-03-30 00:57:04.326861,4,78.04,5.1,26.47,,false,
2025-03-30 00:59:04.326861,1,55.28,3.52,5.27,2907.0,false,
2025-03-30 01:01:04.326861,2,91.65,3.94,118.63,1112.0,true,corriente_electrica
2025-03-30 01:03:04.326861,4,76.71,24.65,27.65,2947.0,true,vibracion
2025-03-30 01:05:04.326861,5,96.5,7.54,5.5,18172.0,true,rpm_cabezal
2025-03-30 01:07:04.326861,1,296.68,24.09,6.45,2940.0,true,temperatura
2025-03-30 01:09:04.326861,5,95.17,7.24,6.68,1563.0,false,
2025-03-30 01:11:04.326861,1,51.13,1.5,7.63,2907.0,false,
2025-03-30 01:13:04.326861,3,73.37,5.56,23.54,621.0,false,
2025-03-30 01:15:04.326861,2,92.99,,6.76,1079.0,false,
2025-03-30 01:17:04.326861,4,78.05,5.69,28.83,2914.0,false,
2025-03-30 01:19:04.326861,2,91.66,9.16,5.59,1046.0,false,
2025-03-30 01:21:04.326861,5,96.51,6.94,7.86,1530.0,false,
2025-03-30 01:23:04.326861,2,93.0,8.86,4.42,17732.0,true,rpm_cabezal
2025-03-30 01:25:04.326861,3,74.71,5.26,24.72,654.0,false,
2025-03-30 01:27:04.326861,2,91.67,8.56,3.25,835.0,false,
2025-03-30 01:29:04.326861,3,76.05,4.96,25.9,621.0,false,
2025-03-30 01:31:04.326861,2,90.34,8.96,2.08,868.0,false,
2025-03-30 01:33:04.326861,5,97.85,6.64,9.04,1563.0,false,
2025-03-30 01:35:04.326861,1,52.47,1.9,6.46,2874.0,false,
2025-03-30 01:37:04.326861,3,77.39,4.66,24.73,654.0,false,
2025-03-30 01:39:04.326861,4,76.72,6.09,30.01,2947.0,false,
2025-03-30 01:41:04.326861,2,89.01,27.02,3.26,835.0,true,vibracion
2025-03-30 01:43:04.326861,1,53.81,2.3,7.64,2907.0,false,
2025-03-30 01:45:04.326861,5,99.19,7.04,10.22,1530.0,false,
2025-03-30 01:47:04.326861,3,78.73,4.36,25.91,621.0,false,
2025-03-30 01:49:04.326861,3,77.4,4.76,27.09,654.0,false,
2025-03-30 01:51:04.326861,3,76.07,5.16,25.92,621.0,false,
2025-03-30 01:53:04.326861,4,75.39,6.49,28.84,2914.0,false,
2025-03-30 01:55:04.326861,3,77.41,4.86,27.1,12934.0,true,rpm_cabezal
2025-03-30 01:57:04.326861,3,205.9,5.26,25.93,1635.0,true,temperatura
2025-03-30 01:59:04.326861,5,100.53,7.44,9.05,1563.0,false,
2025-03-30 02:01:04.326861,1,55.15,2.0,6.47,2940.0,false,
2025-03-30 02:03:04.326861,4,74.06,6.89,30.02,15444.0,true,rpm_cabezal
2025-03-30 02:05:04.326861,1,53.82,2.4,7.65,2907.0,false,
2025-03-30 02:07:04.326861,2,87.68,7.55,4.44,868.0,false,
2025-03-30 02:09:04.326861,2,89.02,7.25,5.62,901.0,false,
2025-03-30 02:11:04.326861,2,87.69,7.65,6.8,934.0,false,
2025-03-30 02:13:04.326861,4,75.4,7.29,31.2,2650.0,false,
2025-03-30 02:15:04.326861,1,55.16,2.8,6.48,2940.0,false,
2025-03-30 02:17:04.326861,4,76.74,26.05,32.38,2617.0,true,vibracion
2025-03-30 02:19:04.326861,4,78.08,,121.82,2584.0,true,corriente_electrica
2025-03-30 02:21:04.326861,2,86.36,7.35,7.98,967.0,false,
2025-03-30 02:23:04.326861,1,53.83,2.5,5.31,2973.0,false,
2025-03-30 02:25:04.326861,1,52.5,2.2,6.49,10016.0,true,rpm_cabezal
2025-03-30 02:27:04.326861,3,90.71,4.96,145.07,18993.0,true,corriente_electrica
2025-03-30 02:29:04.326861,2,87.7,24.04,6.81,1000.0,true,vibracion
2025-03-30 02:31:04.326861,1,51.17,2.6,5.32,1206.0,false,
2025-03-30 02:33:04.326861,1,52.51,3.0,6.5,16883.0,true,rpm_cabezal
2025-03-30 02:35:04.326861,3,92.05,5.36,38.82,,false,
2025-03-30 02:37:04.326861,2,89.04,1.49,158.87,967.0,true,corriente_electrica
2025-03-30 02:39:04.326861,2,87.71,1.19,45.99,934.0,false,
2025-03-30 02:41:04.326861,2,89.05,1.59,131.53,901.0,true,corriente_electrica
2025-03-30 02:43:04.326861,5,101.87,7.84,10.23,1596.0,false,
2025-03-30 02:45:04.326861,4,76.75,0.49,23.88,17344.0,true,rpm_cabezal
2025-03-30 02:47:04.326861,2,87.72,1.99,10.64,934.0,false,
2025-03-30 02:49:04.326861,3,90.72,37.71,40.0,1992.0,true,vibracion
2025-03-30 02:51:04.326861,5,100.54,8.24,,1629.0,false,
2025-03-30 02:53:04.326861,2,89.06,1.69,11.82,901.0,false,
2025-03-30 02:55:04.326861,5,101.88,8.64,45.94,1596.0,false,
2025-03-30 02:57:04.326861,5,100.55,9.04,44.77,1629.0,false,
2025-03-30 02:59:04.326861,1,51.18,24.13,7.68,2891.0,true,vibracion
2025-03-30 03:01:04.326861,1,52.52,2.88,6.51,,false,
2025-03-30 03:03:04.326861,2,90.4,2.09,10.65,934.0,false,
2025-03-30 03:05:04.326861,5,99.22,8.74,45.95,1596.0,false,
2025-03-30 03:07:04.326861,1,,28.24,7.69,10047.0,true,vibracion
2025-03-30 03:09:04.326861,1,,7.62,8.87,17977.0,true,rpm_cabezal
2025-03-30 03:11:04.326861,1,52.08,7.32,,887.0,false,
2025-03-30 03:13:04.326861,1,209.49,7.02,14.84,854.0,true,temperatura
2025-03-30 03:15:04.326861,3,89.39,7.81,41.18,2025.0,false,
2025-03-30 03:17:04.326861,2,89.07,,105.84,967.0,true,corriente_electrica
2025-03-30 03:19:04.326861,2,87.74,5.94,34.25,10482.0,true,rpm_cabezal
2025-03-30 03:21:04.326861,3,88.06,7.51,,11791.0,true,rpm_cabezal
2025-03-30 03:23:04.326861,2,89.08,5.64,33.08,1498.0,false,
2025-03-30 03:25:04.326861,1,90.66,6.72,13.67,821.0,false,
2025-03-30 03:27:04.326861,2,87.75,5.34,34.26,1465.0,false,
2025-03-30 03:29:04.326861,5,97.89,8.44,44.78,,false,
2025-03-30 03:31:04.326861,2,89.09,5.74,111.34,1432.0,true,corriente_electrica
2025-03-30 03:33:04.326861,1,89.33,6.42,14.85,788.0,false,
2025-03-30 03:35:04.326861,1,90.67,33.14,16.03,821.0,true,vibracion
2025-03-30 03:37:04.326861,4,78.09,3.79,,1434.0,false,
2025-03-30 03:39:04.326861,5,99.23,8.84,43.61,2278.0,false,
2025-03-30 03:41:04.326861,5,100.57,9.24,42.44,2311.0,false,
2025-03-30 03:43:04.326861,5,101.91,9.64,41.27,2278.0,false,
2025-03-30 03:45:04.326861,4,213.44,3.49,25.11,1467.0,true,temperatura
2025-03-30 03:47:04.326861,1,92.01,6.99,17.21,854.0,false,
2025-03-30 03:49:04.326861,5,100.58,9.34,42.45,2245.0,false,
2025-03-30 03:51:04.326861,2,90.43,6.14,165.29,1465.0,true,corriente_electrica
2025-03-30 03:53:04.326861,5,101.92,9.04,43.63,2212.0,false,
2025-03-30 03:55:04.326861,1,93.35,7.39,18.39,887.0,false,
2025-03-30 03:57:04.326861,5,,9.44,44.81,12653.0,true,rpm_cabezal
2025-03-30 03:59:04.326861,3,281.08,7.91,39.86,1531.0,true,temperatura
2025-03-30 04:01:04.326861,2,91.77,6.54,7.39,1432.0,false,
2025-03-30 04:03:04.326861,4,,3.89,23.94,1500.0,false,
2025-03-30 04:05:04.326861,2,184.34,6.94,8.57,1465.0,true,temperatura
2025-03-30 04:07:04.326861,4,38.03,4.29,130.57,1467.0,true,corriente_electrica
2025-03-30 04:09:04.326861,2,74.08,7.34,9.75,17283.0,true,rpm_cabezal
2025-03-30 04:11:04.326861,5,71.32,9.84,43.64,2309.0,false,
2025-03-30 04:13:04.326861,2,186.93,20.95,8.58,1331.0,true,temperatura
2025-03-30 04:15:04.326861,4,36.7,3.99,47.17,1434.0,false,
2025-03-30 04:17:04.326861,2,,8.07,7.41,1364.0,false,
2025-03-30 04:19:04.326861,4,38.04,4.39,46.0,1467.0,false,
2025-03-30 04:21:04.326861,2,85.99,7.77,8.59,1397.0,false,
2025-03-30 04:23:04.326861,5,69.99,9.54,42.47,2342.0,false,
2025-03-30 04:25:04.326861,4,39.38,4.09,44.83,1500.0,false,
2025-03-30 04:27:04.326861,3,72.32,7.61,41.04,1564.0,false,
2025-03-30 04:29:04.326861,1,92.02,7.79,134.57,11390.0,true,corriente_electrica
2025-03-30 04:31:04.326861,2,290.41,7.47,9.77,1364.0,true,temperatura
2025-03-30 04:33:04.326861,4,40.72,4.49,159.57,1467.0,true,corriente_electrica
2025-03-30 04:35:04.326861,3,73.66,7.31,39.87,1531.0,false,
2025-03-30 04:37:04.326861,2,87.4,7.87,10.95,1331.0,false,
2025-03-30 04:39:04.326861,4,39.39,4.89,26.26,1434.0,false,
2025-03-30 04:41:04.326861,4,38.06,5.29,25.09,18039.0,true,rpm_cabezal
2025-03-30 04:43:04.326861,3,72.33,7.01,38.7,1564.0,false,
2025-03-30 04:45:04.326861,5,68.66,9.94,41.3,2309.0,false,
2025-03-30 04:47:04.326861,4,36.73,4.99,26.27,915.0,false,
2025-03-30 04:49:04.326861,4,38.07,5.39,,882.0,false,
2025-03-30 04:51:04.326861,5,67.33,9.64,40.13,2342.0,false,
2025-03-30 04:53:04.326861,2,,7.57,,1298.0,false,
2025-03-30 04:55:04.326861,1,93.36,8.19,31.55,1659.0,false,
2025-03-30 04:57:04.326861,2,85.51,7.97,3.89,,false,
2025-03-30 04:59:04.326861,4,39.41,5.09,4.25,915.0,false,
2025-03-30 05:01:04.326861,2,,7.67,5.07,1011.0,false,
2025-03-30 05:03:04.326861,3,71.0,7.41,37.53,1597.0,false,
2025-03-30 05:05:04.326861,1,94.7,7.89,30.38,,false,
2025-03-30 05:07:04.326861,1,96.04,8.29,29.21,1659.0,false,
2025-03-30 05:09:04.326861,5,66.0,10.04,41.31,2309.0,false,
2025-03-30 05:11:04.326861,4,40.75,4.79,3.08,882.0,false,
2025-03-30 05:13:04.326861,2,182.11,8.07,6.25,1044.0,true,temperatura
2025-03-30 05:15:04.326861,1,232.35,7.99,,10645.0,true,temperatura
2025-03-30 05:17:04.326861,2,20.61,7.77,7.43,1011.0,false,
2025-03-30 05:19:04.326861,1,83.3,7.69,29.72,2299.0,false,
2025-03-30 05:21:04.326861,5,209.48,10.44,42.49,2342.0,true,temperatura
2025-03-30 05:23:04.326861,1,270.51,27.8,28.55,11586.0,true,temperatura
2025-03-30 05:25:04.326861,3,72.34,7.11,38.71,1564.0,false,
2025-03-30 05:27:04.326861,4,42.09,5.19,4.26,915.0,false,
2025-03-30 05:29:04.326861,5,46.72,10.84,,2309.0,false,
2025-03-30 05:31:04.326861,4,40.76,4.89,5.44,948.0,false,
2025-03-30 05:33:04.326861,2,19.28,8.17,6.26,1044.0,false,
2025-03-30 05:35:04.326861,5,45.39,10.54,,2342.0,false,
2025-03-30 05:37:04.326861,1,260.13,3.52,29.73,19221.0,true,temperatura
2025-03-30 05:39:04.326861,2,20.62,7.87,7.44,1011.0,false,
2025-03-30 05:41:04.326861,1,88.9,3.22,138.6,2698.0,true,corriente_electrica
2025-03-30 05:43:04.326861,5,46.73,10.94,4.48,2375.0,false,
2025-03-30 05:45:04.326861,2,19.29,8.27,172.99,978.0,true,corriente_electrica
2025-03-30 05:47:04.326861,5,45.4,26.79,5.66,,true,vibracion
2025-03-30 05:49:04.326861,2,20.63,8.67,22.47,945.0,false,
2025-03-30 05:51:04.326861,4,42.1,37.41,4.27,915.0,true,vibracion
2025-03-30 05:53:04.326861,2,19.3,8.37,23.65,978.0,false,
2025-03-30 05:55:04.326861,4,298.09,4.98,5.45,882.0,true,temperatura
2025-03-30 05:57:04.326861,2,20.64,8.07,22.48,945.0,false,
2025-03-30 05:59:04.326861,2,21.98,7.77,21.31,978.0,false,
2025-03-30 06:01:04.326861,3,73.68,6.81,37.54,1531.0,false,
2025-03-30 06:03:04.326861,4,,4.68,4.28,849.0,false,
2025-03-30 06:05:04.326861,5,188.65,8.02,6.84,1847.0,true,temperatura
2025-03-30 06:07:04.326861,3,75.02,7.21,36.37,1564.0,false,
2025-03-30 06:09:04.326861,4,43.12,5.08,5.46,882.0,false,
2025-03-30 06:11:04.326861,3,76.36,7.61,37.55,1531.0,false,
2025-03-30 06:13:04.326861,3,75.03,8.01,,1498.0,false,
2025-03-30 06:15:04.326861,4,44.46,34.55,4.29,849.0,true,vibracion
2025-03-30 06:17:04.326861,5,23.97,7.72,5.67,1814.0,false,
2025-03-30 06:19:04.326861,5,22.64,8.12,6.85,1847.0,false,
2025-03-30 06:21:04.326861,2,20.65,7.47,22.49,1011.0,false,
2025-03-30 06:23:04.326861,3,73.7,7.71,23.86,12793.0,true,rpm_cabezal
2025-03-30 06:25:04.326861,5,23.98,8.52,8.03,1880.0,false,
2025-03-30 06:27:04.326861,4,43.13,8.14,5.47,882.0,false,
2025-03-30 06:29:04.326861,2,19.32,7.17,21.32,978.0,false,
2025-03-30 06:31:04.326861,2,20.66,7.57,22.5,945.0,false,
2025-03-30 06:33:04.326861,1,87.57,2.92,40.18,2731.0,false,
2025-03-30 06:35:04.326861,5,22.65,8.92,6.86,1913.0,false,
2025-03-30 06:37:04.326861,3,75.04,7.41,22.69,775.0,false,
2025-03-30 06:39:04.326861,5,23.99,9.32,8.04,1946.0,false,
2025-03-30 06:41:04.326861,4,41.8,8.54,4.3,849.0,false,
2025-03-30 06:43:04.326861,4,43.14,8.24,5.48,816.0,false,
2025-03-30 06:45:04.326861,5,25.33,9.72,6.87,1979.0,false,
2025-03-30 06:47:04.326861,3,76.38,7.11,21.52,,false,
2025-03-30 06:49:04.326861,4,41.81,7.94,6.66,783.0,false,
2025-03-30 06:51:04.326861,3,75.05,6.81,22.7,1365.0,false,
2025-03-30 06:53:04.326861,1,88.91,2.62,39.01,2764.0,false,
2025-03-30 06:55:04.326861,2,22.0,7.97,124.41,978.0,true,corriente_electrica
2025-03-30 06:57:04.326861,4,43.15,7.64,7.84,816.0,false,
2025-03-30 06:59:04.326861,4,242.45,7.34,9.02,783.0,true,temperatura
2025-03-30 07:01:04.326861,2,23.34,31.7,12.84,1011.0,true,vibracion
2025-03-30 07:03:04.326861,3,76.39,6.51,21.53,1398.0,false,
2025-03-30 07:05:04.326861,5,223.21,9.42,5.7,16038.0,true,temperatura
2025-03-30 07:07:04.326861,1,90.25,3.02,179.69,2731.0,true,corriente_electrica
2025-03-30 07:09:04.326861,4,61.28,7.74,7.85,17431.0,true,rpm_cabezal
2025-03-30 07:11:04.326861,1,91.59,2.72,13.95,14953.0,true,rpm_cabezal
2025-03-30 07:13:04.326861,3,77.73,6.21,20.36,1431.0,false,
2025-03-30 07:15:04.326861,4,62.62,7.44,9.03,820.0,false,
2025-03-30 07:17:04.326861,4,63.96,46.76,7.86,,true,vibracion
2025-03-30 07:19:04.326861,4,62.63,7.62,9.04,613.0,false,
2025-03-30 07:21:04.326861,4,61.3,8.02,10.22,646.0,false,
2025-03-30 07:23:04.326861,1,168.69,2.42,12.78,1047.0,true,temperatura
2025-03-30 07:25:04.326861,2,24.68,9.42,11.67,1044.0,false,
2025-03-30 07:27:04.326861,5,62.25,9.82,6.88,828.0,false,
2025-03-30 07:29:04.326861,2,26.02,9.12,142.36,1011.0,true,corriente_electrica
2025-03-30 07:31:04.326861,3,76.4,6.61,21.54,1464.0,false,
2025-03-30 07:33:04.326861,3,77.74,6.31,22.72,,false,
2025-03-30 07:35:04.326861,4,59.97,7.72,11.4,613.0,false,
2025-03-30 07:37:04.326861,5,63.59,9.52,8.06,10446.0,true,rpm_cabezal
2025-03-30 07:39:04.326861,5,64.93,9.22,9.24,660.0,false,
2025-03-30 07:41:04.326861,4,61.31,8.12,10.23,646.0,false,
2025-03-30 07:43:04.326861,1,52.97,2.82,11.61,15593.0,true,rpm_cabezal
2025-03-30 07:45:04.326861,2,24.69,46.63,14.47,978.0,true,vibracion
2025-03-30 07:47:04.326861,2,26.03,5.49,184.98,1011.0,true,corriente_electrica
2025-03-30 07:49:04.326861,3,76.41,6.01,23.9,2665.0,false,
2025-03-30 07:51:04.326861,1,54.31,3.22,10.44,1784.0,false,
2025-03-30 07:53:04.326861,4,59.98,8.52,11.41,679.0,false,
2025-03-30 07:55:04.326861,2,24.7,5.89,189.52,1044.0,true,corriente_electrica
2025-03-30 07:57:04.326861,3,77.75,6.41,25.08,2632.0,false,
2025-03-30 07:59:04.326861,3,76.42,6.11,26.26,2665.0,false,
2025-03-30 08:01:04.326861,4,61.32,8.92,12.59,712.0,false,
2025-03-30 08:03:04.326861,2,26.04,5.59,4.84,1077.0,false,
2025-03-30 08:05:04.326861,2,27.38,5.29,3.67,1110.0,false,
2025-03-30 08:07:04.326861,3,77.76,5.81,178.76,2632.0,true,corriente_electrica
2025-03-30 08:09:04.326861,5,167.94,8.92,10.42,627.0,true,temperatura
2025-03-30 08:11:04.326861,2,26.05,4.99,2.5,1077.0,false,
2025-03-30 08:13:04.326861,4,62.66,8.62,11.42,679.0,false,
2025-03-30 08:15:04.326861,1,176.29,3.62,11.62,1751.0,true,temperatura
2025-03-30 08:17:04.326861,1,77.63,3.32,12.8,1718.0,false,
2025-03-30 08:19:04.326861,5,96.25,8.62,11.6,660.0,false,
2025-03-30 08:21:04.326861,3,76.43,46.4,2.7,2599.0,true,vibracion
2025-03-30 08:23:04.326861,1,76.3,3.72,11.63,12402.0,true,rpm_cabezal
2025-03-30 08:25:04.326861,4,61.33,9.02,10.25,646.0,false,
2025-03-30 08:27:04.326861,5,94.92,38.32,10.43,693.0,true,vibracion
2025-03-30 08:29:04.326861,3,77.77,8.99,3.88,15406.0,true,rpm_cabezal
2025-03-30 08:31:04.326861,4,62.67,9.42,11.43,18459.0,true,rpm_cabezal
2025-03-30 08:33:04.326861,3,,9.39,2.71,13306.0,true,rpm_cabezal
2025-03-30 08:35:04.326861,4,64.01,9.12,12.61,2542.0,false,
2025-03-30 08:37:04.326861,4,62.68,9.52,13.79,2575.0,false,
2025-03-30 08:39:04.326861,3,287.64,33.04,1.54,2563.0,true,temperatura
2025-03-30 08:41:04.326861,1,77.64,4.12,10.46,2321.0,false,
2025-03-30 08:43:04.326861,1,76.31,4.52,11.64,2354.0,false,
2025-03-30 08:45:04.326861,2,27.39,43.57,,1110.0,true,vibracion
2025-03-30 08:47:04.326861,5,93.59,5.36,11.61,660.0,false,
2025-03-30 08:49:04.326861,2,26.06,42.25,40.62,1077.0,true,vibracion
2025-03-30 08:51:04.326861,2,27.4,39.9,39.45,1110.0,true,vibracion
2025-03-30 08:53:04.326861,2,28.74,6.95,40.63,1143.0,false,
2025-03-30 08:55:04.326861,1,77.65,4.22,10.47,2387.0,false,
2025-03-30 08:57:04.326861,3,88.98,1.27,5.71,2530.0,false,
2025-03-30 08:59:04.326861,3,87.65,0.97,6.89,2497.0,false,
2025-03-30 09:01:04.326861,2,194.22,42.82,41.81,1110.0,true,temperatura
2025-03-30 09:03:04.326861,3,88.99,1.37,5.72,2464.0,false,
2025-03-30 09:05:04.326861,3,87.66,42.34,6.9,2497.0,true,vibracion
2025-03-30 09:07:04.326861,1,76.32,4.62,11.65,2354.0,false,
2025-03-30 09:09:04.326861,5,94.93,5.76,12.79,693.0,false,
2025-03-30 09:11:04.326861,2,58.45,46.94,40.64,1077.0,true,vibracion
2025-03-30 09:13:04.326861,2,59.79,6.01,41.82,1110.0,false,
2025-03-30 09:15:04.326861,4,64.02,9.22,14.97,2542.0,false,
2025-03-30 09:17:04.326861,5,96.27,6.16,13.97,726.0,false,
2025-03-30 09:19:04.326861,1,74.99,4.32,10.48,16955.0,true,rpm_cabezal
2025-03-30 09:21:04.326861,1,73.66,4.72,9.31,2111.0,false,
2025-03-30 09:23:04.326861,3,89.0,1.48,8.08,2464.0,false,
2025-03-30 09:25:04.326861,4,62.69,8.92,16.15,2575.0,false,
2025-03-30 09:27:04.326861,5,94.94,41.69,15.15,759.0,true,vibracion
2025-03-30 09:29:04.326861,1,75.0,48.67,,2144.0,true,vibracion
2025-03-30 09:31:04.326861,5,93.61,6.0,16.33,,false,
2025-03-30 09:33:04.326861,4,61.36,39.04,17.33,2542.0,true,vibracion
2025-03-30 09:35:04.326861,2,58.46,6.41,40.65,1077.0,false,
2025-03-30 09:37:04.326861,3,87.67,30.79,6.91,2497.0,true,vibracion
2025-03-30 09:39:04.326861,1,73.67,0.96,46.63,2111.0,false,
2025-03-30 09:41:04.326861,3,89.01,42.33,5.74,2530.0,true,vibracion
2025-03-30 09:43:04.326861,1,72.34,0.66,47.81,2144.0,false,
2025-03-30 09:45:04.326861,5,92.28,6.4,15.16,530.0,false,
2025-03-30 09:47:04.326861,4,60.03,24.4,16.16,2575.0,true,vibracion
2025-03-30 09:49:04.326861,5,93.62,6.8,127.79,563.0,true,corriente_electrica
2025-03-30 09:51:04.326861,5,94.96,7.2,,596.0,false,
2025-03-30 09:53:04.326861,1,71.01,0.36,46.64,2111.0,false,
2025-03-30 09:55:04.326861,3,90.35,,4.57,2497.0,false,
2025-03-30 09:57:04.326861,3,91.69,7.84,,2530.0,false,
2025-03-30 09:59:04.326861,5,96.3,6.9,49.05,629.0,false,
